Date,Open,High,Low,Close
20210101,152.016581,152.271676,151.071576,151.326671
20210104,151.636505,152.037115,151.241834,151.642443
20210105,152.263898,152.310599,151.522936,151.569637
20210106,151.760442,152.257080,150.679089,151.175727
20210107,152.000132,152.813662,151.829907,152.643437
20210108,153.813082,153.975931,153.489775,153.652623
20210111,154.916043,155.323322,153.913280,154.320559
20210112,155.618039,156.549906,154.988931,155.920798
20210113,156.645816,157.048043,155.860911,156.263138
20210114,157.260624,157.890635,156.686100,157.316111
20210115,158.670509,159.666194,158.191709,159.187394
20210118,160.762652,160.874439,160.143183,160.254970
20210119,161.669297,162.103352,160.954805,161.388860
20210120,161.961335,162.214160,161.732454,161.985279
20210121,164.293206,164.556133,163.730792,163.993719
20210122,166.387778,166.449233,166.333674,166.395130
20210125,167.902094,169.070143,167.401195,168.569243
20210126,170.212952,171.346240,169.764592,170.897880
20210127,173.297022,173.525018,173.183723,173.411720
20210128,175.865564,176.455521,175.788361,176.378319
20210129,178.918248,179.249455,178.351015,178.682222
20210201,180.611019,180.699501,180.383267,180.471748
20210202,183.326353,183.438399,182.565669,182.677715
20210203,185.384399,186.014817,184.159549,184.789967
20210204,187.343015,187.664107,187.209655,187.530747
20210205,189.613849,190.050682,188.668478,189.105311
20210208,191.461437,191.694553,191.090744,191.323861
20210209,194.744091,195.276730,194.186687,194.719326
20210210,198.570329,199.403456,198.265776,199.098903
20210211,201.957611,202.087918,201.154408,201.284715
20210212,204.178553,204.567927,203.873539,204.262913
20210215,207.632725,207.704351,207.610391,207.682016
20210216,211.417998,212.158908,211.255549,211.996459
20210217,215.177727,215.310724,214.671447,214.804444
20210218,218.621013,218.789512,217.938505,218.107005
20210219,222.086745,222.127642,222.001981,222.042878
20210222,225.291049,225.398815,224.486541,224.594307
20210223,227.993668,228.406370,227.795781,228.208483
20210224,232.697853,233.795468,232.198650,233.296265
20210225,237.131175,237.626834,237.058163,237.553822
20210226,240.803544,241.167903,240.420002,240.784361
20210301,245.094391,245.467019,245.067846,245.440474
20210302,250.056354,250.556454,250.035129,250.535229
20210303,255.181266,255.708597,254.762712,255.290043
20210304,260.323783,260.404383,259.813594,259.894195
20210305,263.924222,264.733424,263.719963,264.529165
20210308,268.734086,269.166159,268.637369,269.069442
20210309,273.459076,273.998923,272.802469,273.342317
20210310,277.477689,277.747769,276.750538,277.020619
20210311,282.445244,282.580924,282.343879,282.479559
20210312,287.242593,287.578980,286.594151,286.930538
20210315,292.191872,292.762181,291.332137,291.902446
20210316,297.456871,297.869265,296.815926,297.228320
20210317,302.500508,302.733182,302.275271,302.507945
20210318,307.883650,308.640802,307.692543,308.449695
20210319,313.506713,313.664568,313.489654,313.647509
